0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308
7.1792906196743775,6.028223668656392,,5.91344148272133,,6.795680313127833,6.380083955174069,6.802369471027747,,,5.6347083042251365,6.030630540545311,7.178528120699886,,2.076592138603385,4.418566319833164,6.373280944489712,,,2.076592138603385,7.045756748478188,7.08084875203398,5.322898935026682,,,,7.714667316328972,,,2.194692175841003,5.652409307678766,7.986157117860903,5.337428637275002,,,7.549597184672743,1.090995763425943,4.9902777259513815,,,3.2179648989393597,5.176021121032283,2.076592138603385,2.194692175841003,4.142773347148837,,7.1404350058711,,8.02844774224809,0.6817005273573389,5.2148120392005035,,6.278478716351357,5.476368305642404,2.194692175841003,7.2203571849546995,,,5.6347083042251365,6.416695087737203,2.300306220430887,1.7879584580215395,6.740492452886032,6.754577569090528,6.124633580509172,,,,,,,6.338553860470355,,,,4.912487498352241,,3.7130167227966364,5.973751689634437,6.21256047791937,6.154809764230624,4.997058459374179,4.204352818694439,5.814062580922294,,6.831929009947169,6.552475414639972,6.403536510504381,,2.076592138603385,,3.8496631699441872,6.905730467655513,,5.755670176881432,6.405190832894853,,,,5.899834987859587,,1.090995763425943,,,6.54531695465729,5.988904365690935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.942653024802749,,,5.501165296926169,5.147362126316883,,,,,,,,2.831873459809499,,4.060050471805509,,6.33678544223035,5.241626569822045,,1.942653024802749,,,3.7836721641665125,1.3805874126628652,4.691139027585263,6.6945338863680215,5.986394810736689,,,1.3805874126628652,6.7321835752540515,,5.1297640148511645,4.919814760351551,,,,6.711712702727442,,5.030289133990517,,,2.300306220430887,3.9885624247490243,,,7.017485745977824,6.359534485926223,,1.7879584580215395,,,,5.075031537743839,5.3277656637567254,5.7003674407968745,2.395823785199175,4.418566319833164,4.290147573631756,,1.6048749621835512,6.736939955526919,4.584735178435409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6048749621835512,,,3.1771049311586346,,,,,,1.7879584580215395,6.558165514661162,6.646360952360057,,,1.6048749621835512,,6.216560665363967,,3.0900072459412313,4.317184563749146,,3.911567646186978,,,,6.601199190561687,1.3805874126628652,,3.4958175422748274,,,,,3.87072667386444,,,,,2.395823785199175,,,5.902571138081911,3.6103025130803132,,,,4.9485984391963775,,7.0783223864737845,,,,,,0.6817005273573389,6.908732039017656,6.835160109741258,4.510609334797458,,,,,,3.6629778147321255,,6.5102244667663385,0.6817005273573389,,2.300306220430887,2.076592138603385,,,7.2772319954925155,,3.87072667386444,,3.911567646186978,4.2763499193212535,,2.395823785199175,6.349099195519694,,,5.894340124918374,0.6817005273573389,5.267740818266567,2.395823785199175,,,,,,,1.7879584580215395,3.6629778147321255,0.6817005273573389,,7.277922852670825,4.369159674504144,,3.1345040398211506,,,,6.674532650518767,2.889106358780509,7.080007339150603,,,1.942653024802749,,,,,1.942653024802749,6.1611592978013485,2.395823785199175,6.2989074026366545,,6.516159402725959,,7.1498989687989845,,,,,,1.942653024802749,2.395823785199175,,3.1345040398211506,2.194692175841003,2.395823785199175,6.631971786459682,1.3805874126628652,,3.4332526515722264,,,2.395823785199175,2.076592138603385,6.415059703520093,1.7879584580215395,,4.262359223115591,,,,,,,,5.579643925017428,,2.076592138603385,,,2.395823785199175,5.246904260883169,,,,6.878303025401667,,,3.0434379079743348,,,,,,,2.194692175841003,,,,,,,,,,,2.300306220430887,1.3805874126628652,,,4.691139027585263,,,,,2.395823785199175,,,7.1404350058711,,3.8913556436643617,,,7.410333327139975,,,,,2.076592138603385,,2.395823785199175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.7606706085748924,,1.090995763425943,1.7879584580215395,3.4332526515722264,,,,,,,,,5.4637353479201956,,,,2.395823785199175,,,1.090995763425943,,,,2.194692175841003,1.6048749621835512,,2.300306220430887,4.67261607557759,,5.552871353203561,7.163929065937309,1.7879584580215395,7.538482885035114,,,,2.194692175841003,1.090995763425943,,7.414559168739075,3.0900072459412313,5.141530431975058,5.342225333214986,,,,2.395823785199175,,,2.076592138603385,,4.753393940996743,2.395823785199175,2.076592138603385,,5.777581847739182,3.8061565222560274,,1.942653024802749,,2.395823785199175,1.7879584580215395,1.3805874126628652,5.3180084053682375,1.090995763425943,,,4.4770781130741995,,,,2.194692175841003,1.3805874126628652,,,,1.6048749621835512,5.455223833792481,4.9485984391963775,1.6048749621835512,5.407069691007736,4.418566319833164,,2.076592138603385,6.01610163918384,,,,1.090995763425943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.942653024802749,4.303757440761792,,4.634507965951213,4.905106151043524,4.006919230855285,5.407069691007736,5.908021080877971,3.1771049311586346,,,,,,,,,,,,,,,,,4.521541124923939,1.7879584580215395,2.395823785199175,,2.076592138603385,,2.194692175841003,,5.342225333214986,3.8281464309911812,,5.497074930863362,1.090995763425943,,,1.3805874126628652,,,,,,4.303757440761792,2.6374300935956896,3.1345040398211506,,,,4.110500634219477,,6.21256047791937,,,,,,,,,,,,,,,,3.8061565222560274,2.395823785199175,,,,,,,5.111850653779062,,,1.942653024802749,2.300306220430887,,,1.090995763425943,1.942653024802749,,5.220232775459143,,,,,,,,6.530844445281703,1.090995763425943,,5.662881439585087,,,,,,1.6048749621835512,,,,,,6.892618531484713,2.300306220430887,,,5.04327824949576,6.918672703654199,,,,,,3.4958175422748274,,,1.7879584580215395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0936105421037485,7.392017542290517,6.7321835752540515,2.076592138603385,7.159274204190642,5.9374761431757275,,5.236320876887405,,,1.090995763425943,,5.262572240088865,1.7879584580215395,5.981356727837078,1.7879584580215395,,7.81560134975058,2.194692175841003,,,,,,2.300306220430887,,5.192830383009906,,2.300306220430887,7.650633722273103,6.712928541996827,6.548186490799313,,,,7.18839554391786,,,,,6.359534485926223,,,1.6048749621835512,6.543879092828363,,,,,3.8913556436643617,6.226491682546241,7.329734762517624,5.9635208257648085,2.300306220430887,6.553900977888915,5.04327824949576,6.226491682546241,,1.6048749621835512,4.303757440761792,1.090995763425943,,6.919661356729774,1.942653024802749,3.87072667386444,4.093965110588698,,,7.515332173075778,,,4.042651841073526,,,0.6817005273573389,,3.582886439052634,,,,,3.8061565222560274,6.473855567989842,5.424849735893706,,,,,1.090995763425943,,6.179969524635094,,6.486126088983753,,,3.688310222656342,,6.795680313127833,1.7879584580215395,,,,7.621184009989669,2.395823785199175,6.20653003297214,,,,2.395823785199175,,,,,2.194692175841003,4.594889896636258,4.204352818694439,,5.176021121032283,,5.3889677847840645,,5.958365872749401,,,6.507243737510791,,5.3180084053682375,,,,,,,2.076592138603385,6.086722991985342,,,6.670737470266146,,,,,6.687080224946212,,5.262572240088865,,,5.056100808983058,1.7879584580215395,,5.068761029839202,,,2.076592138603385,5.4379803354209395,,6.11584187526015,6.575044092844558,0.6817005273573389,4.727186357897958,7.1016572212138005,6.4183278018388465,,,,6.851160839606759,,7.055293203130453,,,,6.706834508857314,,,,,,,,,,,1.7879584580215395,1.942653024802749,,1.3805874126628652,,,,,0.6817005273573389,2.300306220430887,5.966088371320212,,,,6.179969524635094,4.709325110201111,,0.6817005273573389,1.3805874126628652,,,,,2.076592138603385,7.532075951298654,1.7879584580215395,,3.931379204089023,,5.70370659584733,4.8361012336544995,2.076592138603385,2.194692175841003,2.300306220430887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,6.06373227059096,3.1771049311586346,6.986545421496551,,4.060050471805509,1.3805874126628652,,1.942653024802749,,,,,,4.7447341715620155,6.581993611001029,3.8281464309911812,4.890177964859523,,,,,,,4.233776554821352,,,,,,2.994593486429791,1.942653024802749,5.2931904323575925,0.6817005273573389,,,4.976576745414126,5.488843660662236,1.090995763425943,1.090995763425943,,,1.7879584580215395,,6.052035608009953,,6.146280513913394,,3.2179648989393597,,,,,,5.141530431975058,5.0936105421037485,0.6817005273573389,,2.395823785199175,,,5.926865323383928,,,5.0104835307204825,,2.889106358780509,,,,,4.543052595721335,4.6819204384372135,,2.194692175841003,,,7.326450638215659,,,,3.4332526515722264,,1.090995763425943,5.111850653779062,,2.300306220430887,4.604942532286512,,3.4958175422748274,4.897669914035712,,,,,,,,,,3.0434379079743348,2.395823785199175,,2.300306220430887,2.076592138603385,5.863566506521177,,1.7879584580215395,6.704386459012464,,,,,,,,,,,5.7169528210401115,,,,,,,,2.194692175841003,5.505239000028917,4.521541124923939,4.44238342322567,,2.076592138603385,,,,1.090995763425943,,,,,,,,,2.076592138603385,1.3805874126628652,,,,2.076592138603385,,5.690282550086451,0.6817005273573389,6.891602763879151,,1.3805874126628652,2.4830079501444295,,,,,,1.7879584580215395,,,,,3.931379204089023,,4.248170006608272,,6.8834392636216055,2.194692175841003,,,1.7879584580215395,,,1.7879584580215395,,3.8281464309911812,,4.006919230855285,3.1345040398211506,,,,6.712928541996827,,,6.5102244667663385,,5.398059697212791,,,,,,,4.521541124923939,,,1.942653024802749,0.6817005273573389,,3.4958175422748274,,2.9432402199392937,2.076592138603385,2.395823785199175,,,6.093518385476565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.7130167227966364,,,3.931379204089023,2.194692175841003,,,5.609388411565623,,,,,7.039640399812905,2.994593486429791,,,,,,,,,,,,,,1.942653024802749,,,5.669802427558303,,,,,,5.857868115856939,1.7879584580215395,2.9432402199392937,5.746130463361909,1.6048749621835512,,1.6048749621835512,,6.21256047791937,,3.4650243128344993,,0.6817005273573389,4.174037011961809,5.455223833792481,,6.8834392636216055,,,6.459868831240621,,,,,,5.192830383009906,2.076592138603385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.659402899795224,,,1.090995763425943,,,,,,2.300306220430887,,2.076592138603385,2.300306220430887,,4.820097977955112,,,2.9432402199392937,,,6.06373227059096,,,,,3.9885624247490243,,,6.6346034457467224,,5.4637353479201956,,,,,4.564111051070564,6.797915007764895,4.7447341715620155,2.194692175841003,,6.929494497737678,,,5.932184806900887,3.688310222656342,,4.6441720023097846,5.34699913065647,2.300306220430887,,,,,,4.3564169535982185,5.099727620757747,,5.332608822102607,,,,,,5.686898191399821,,5.365869641237986,6.9948291214733,,5.262572240088865,4.574476283139383,6.5778296982782445,5.105807508147112,2.076592138603385,,4.691139027585263,6.242178978912188,,,,3.8281464309911812,5.3180084053682375,1.942653024802749,2.994593486429791,,6.444095067207701,3.7606706085748924,,,,,,,,,,5.459488646563097,,4.8361012336544995,5.023730754506567,6.59301335176717,,,1.6048749621835512,,,7.024628778665791,,3.0434379079743348,,7.6133137385989205,6.985620760267602,,,,5.8347441770140716,,3.554697484794733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.202489437626187,,4.093965110588698,6.084447560297937,,1.6048749621835512,,,,2.076592138603385,,5.365869641237986,,3.582886439052634,,1.7879584580215395,6.137677889208019,6.02581098975564,6.744032374669181,,,,,2.395823785199175,1.6048749621835512,,,4.811999275001841,,,5.64536646056005,,6.631971786459682,,1.942653024802749,,5.153160009083317,,,,,,,1.7879584580215395,,,,,5.513336956553073,,,,7.436014394811872,5.820015382732663,,,,,,1.090995763425943,4.927088723877608,4.770491700949965,2.076592138603385,,,7.464496789978928,1.7879584580215395,,8.116708829936611,2.395823785199175,4.406441613861274,3.2572206630532667,,4.709325110201111,2.194692175841003,5.407069691007736,0.6817005273573389,5.620318388478879,,,,,4.006919230855285,,1.7879584580215395,,5.277998515858361,,3.0900072459412313,,,5.733267608232676,5.192830383009906,5.198371262147033,0.6817005273573389,6.393552688378247,,4.87502354643075,1.942653024802749,4.303757440761792,1.090995763425943,6.519113713956377,,1.6048749621835512,1.6048749621835512,1.3805874126628652,2.076592138603385,,2.994593486429791,,,7.377119477098453,,2.9432402199392937,1.3805874126628652,1.090995763425943,5.929528602251348,,4.430545776655307,,6.572250706132622,,7.212277681649233,5.666347921069061,,,2.395823785199175,4.430545776655307,,1.3805874126628652,,,3.5256908069040103,5.846372984514834,,1.6048749621835512,0.6817005273573389,3.4958175422748274,,2.076592138603385,4.44238342322567,2.194692175841003,,7.9080110728508135,3.7130167227966364,,2.194692175841003,,,1.090995763425943,2.395823785199175,,,,1.7879584580215395,,,,,,,5.605718376106409,5.855006697212733,0.6817005273573389,2.395823785199175,,4.79560240575869,5.04327824949576,4.67261607557759,1.6048749621835512,,4.770491700949965,4.233776554821352,,3.5256908069040103,5.3180084053682375,,6.202489437626187,2.076592138603385,,5.062450954426345,4.499556718573509,,5.505239000028917,,,,4.770491700949965,5.8492591790082935,,,,,,2.194692175841003,,4.0249451299032755,,1.6048749621835512,1.090995763425943,6.030630540545311,5.843478435784952,1.7879584580215395,,,5.988904365690935,4.418566319833164,3.737127500434414,,,,5.123828477490884,,5.049710081352588,1.090995763425943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.496740656596405,6.759228863378778,7.504379024512722,,6.83838080314453,6.084447560297937,6.760388314398319,3.4332526515722264,1.090995763425943,6.856438023487475,5.792944207259343,,7.329734762517624,,6.769615842436324,2.194692175841003,,,,,1.6048749621835512,,,2.300306220430887,,0.6817005273573389,4.110500634219477,,,7.178528120699886,,,4.867359336823745,2.076592138603385,,5.488843660662236,,5.181655661333494,2.076592138603385,,5.135664529384771,6.778759001127971,,6.082166939210799,,6.7031601830605805,6.9304725146981605,,6.204511776099118,,,,,1.3805874126628652,,,,,2.194692175841003,5.262572240088865,5.342225333214986,,3.8281464309911812,6.159047263065331,3.29499344453389,5.017129078570384,7.160828233543034,5.147362126316883,,6.498247867595076,,,5.488843660662236,3.29499344453389,1.942653024802749,,,5.187258631391052,3.36651059835748,6.639846078117115,,6.727404463666046,,,6.401879446795687,,6.705611233053207,6.018537829071872,1.090995763425943,,4.126767176034628,6.388523148042318,6.896671315403297,,6.931449576075969,,5.602034821857254,6.498247867595076,1.090995763425943,,2.300306220430887,2.395823785199175,4.077151559647657,1.7879584580215395,,6.854330490596444,7.050102777854713,,,,6.501255491609383,4.634507965951213,,2.9432402199392937,,1.6048749621835512,5.298203546175523,4.2763499193212535,5.0104835307204825,,,,4.564111051070564,2.300306220430887,4.8518524138939565,4.369159674504144,,4.867359336823745,,1.3805874126628652,,0.6817005273573389,1.942653024802749,6.008757255674515,,,6.86899078845328,1.090995763425943,5.111850653779062,,6.395223596092807,6.242178978912188,,4.3564169535982185,,6.084447560297937,3.737127500434414,4.727186357897958,2.300306220430887,,,5.509296175381081,4.174037011961809,4.44238342322567,,6.030630540545311,5.04327824949576,1.090995763425943,,4.9902777259513815,,,,,6.1398354933094295,1.7879584580215395,,4.290147573631756,1.6048749621835512,,5.6800949173334665,,,0.6817005273573389,6.563823420545587,,6.756905920549535,5.929528602251348,5.4379803354209395,,,,6.113631818433489,,6.159047263065331,,,,,,7.295040962996964,,,,6.403536510504381,1.3805874126628652,,5.141530431975058,1.7879584580215395,,1.090995763425943,4.343509757642261,,,3.7606706085748924,7.470211165571382,3.4650243128344993,5.945361018404297,6.028223668656392,6.171653074822353,6.983768868854844,5.505239000028917,,4.700273410023601,6.403536510504381,,5.926865323383928,,6.565232909269246,6.496740656596405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.7879584580215395,,4.761979362202692,4.976576745414126,0.6817005273573389,2.395823785199175,,,6.553900977888915,2.076592138603385,4.867359336823745,6.357802815506272,,,,4.820097977955112,,2.076592138603385,5.467964091041269,,1.7879584580215395,,,2.194692175841003,,,4.543052595721335,0.6817005273573389,6.546752752007657,2.395823785199175,,,,,1.3805874126628652,2.395823785199175,,2.9432402199392937,4.174037011961809,,3.29499344453389,,6.857490126634277,,,,4.727186357897958,,1.6048749621835512,2.300306220430887,,4.499556718573509,2.194692175841003,4.006919230855285,2.194692175841003,3.6369869597407622,2.194692175841003,1.090995763425943,6.738125524114906,,1.090995763425943,,3.331391223152516,,,1.6048749621835512,,6.1047424213494725,7.296397836262267,2.395823785199175,,,5.049710081352588,6.276600701247593,1.3805874126628652,1.6048749621835512,5.2931904323575925,6.214562571827784,,,,0.6817005273573389,,,2.076592138603385,,,,5.897091330574075,,6.823261352974887,3.0434379079743348,,5.8607213701405865,,,,2.831873459809499,5.0936105421037485,1.6048749621835512,,,,2.395823785199175,,5.820015382732663,,3.2572206630532667,,2.395823785199175,2.9432402199392937,1.7879584580215395,,6.122442889893326,1.3805874126628652,,,1.942653024802749,,,,1.3805874126628652,,,,,,1.090995763425943,1.6048749621835512,,,,2.194692175841003,,2.076592138603385,,3.911567646186978,,5.971203769790544,,,,,3.4004383343571507,1.090995763425943,,3.8913556436643617,,,,,2.7065315299017025,,,,,2.076592138603385,,,,,,,4.006919230855285,,,,,1.6048749621835512,1.942653024802749,,,,5.303191653989139,,,,,,2.395823785199175,,,,,,,6.421585254472681,,,,3.1771049311586346,,5.158924470087553,4.8440078359135095,1.7879584580215395,,,,1.6048749621835512,,3.8496631699441872,5.288152060555196,3.7606706085748924,3.911567646186978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,5.31309384083806,3.29499344453389,2.194692175841003,,4.79560240575869,2.076592138603385,,,,,4.060050471805509,0.6817005273573389,,,2.395823785199175,,,2.395823785199175,,2.7065315299017025,4.521541124923939,6.621375341345998,4.158527351672092,1.090995763425943,6.3438404284420296,,6.566640414130345,1.942653024802749,,,5.934833974814171,,,1.942653024802749,,,,6.700703110657636,6.609318565097023,,,1.6048749621835512,,3.4332526515722264,,,1.3805874126628652,,2.395823785199175,,,4.418566319833164,1.7879584580215395,6.146280513913394,,,,,1.3805874126628652,,,,1.942653024802749,1.090995763425943,,,1.942653024802749,,,,5.424849735893706,,,1.3805874126628652,,,,,,,,,,,6.124633580509172,3.6629778147321255,,2.194692175841003,,,,7.275156555631124,,,6.133348664816516,7.142018566016922,2.194692175841003,2.831873459809499,1.6048749621835512,,3.6103025130803132,5.888814901555248,3.2179648989393597,,,5.0104835307204825,,,,,6.734564593281982,5.627539229838087,,,,5.953184208438472,2.300306220430887,,,,,,,6.098023128545457,,1.6048749621835512,5.958365872749401,2.395823785199175,,5.869232609430617,2.194692175841003,3.931379204089023,,,,4.204352818694439,4.406441613861274,2.994593486429791,,1.6048749621835512,,1.6048749621835512,,,,1.6048749621835512,,7.454127897527653,,4.624749623878936,,1.942653024802749,,,,,,3.0434379079743348,4.142773347148837,,5.081262971268071,,,2.076592138603385,4.0249451299032755,5.7169528210401115,4.927088723877608,1.3805874126628652,3.0900072459412313,4.343509757642261,,,,,1.942653024802749,,,,2.194692175841003,,,2.994593486429791,5.303191653989139,1.7879584580215395,3.7606706085748924,5.087455814378037,,6.167468769038887,,,,2.300306220430887,,,4.189309791946409,1.6048749621835512,,,,3.9508058769919367,6.403536510504381,5.141530431975058,,,5.69365549351184,4.317184563749146,1.7879584580215395,1.6048749621835512,,3.688310222656342,1.6048749621835512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
